  -0.990528   1.658457   0.000000                   0.4261              -0.500000   0.475000   0.000000
  -0.990528   1.601269   0.000000                   0.8567              -0.500000   0.450000   0.000000
  -0.990528   1.544080   0.000000                   1.2966              -0.500000   0.425000   0.000000
  -0.990528   1.486892   0.000000                   1.7481              -0.500000   0.400000   0.000000
  -0.990528   1.429704   0.000000                   2.2075              -0.500000   0.375000   0.000000
  -0.990528   1.372516   0.000000                   2.6586              -0.500000   0.350000   0.000000
  -0.990528   1.315328   0.000000                   3.0726              -0.500000   0.325000   0.000000
  -0.990528   1.258140   0.000000                   3.4115              -0.500000   0.300000   0.000000
  -0.990528   1.200951   0.000000                   3.6354              -0.500000   0.275000   0.000000
  -0.990528   1.143763   0.000000                   3.7139              -0.500000   0.250000   0.000000
  -0.990528   1.086575   0.000000                   3.6354              -0.500000   0.225000   0.000000
  -0.990528   1.029387   0.000000                   3.4115              -0.500000   0.200000   0.000000
  -0.990528   0.972199   0.000000                   3.0726              -0.500000   0.175000   0.000000
  -0.990528   0.915011   0.000000                   2.6585              -0.500000   0.150000   0.000000
  -0.990528   0.857822   0.000000                   2.2074              -0.500000   0.125000   0.000000
  -0.990528   0.800634   0.000000                   1.7481              -0.500000   0.100000   0.000000
  -0.990528   0.743446   0.000000                   1.2965              -0.500000   0.075000   0.000000
  -0.990528   0.686258   0.000000                   0.8567              -0.500000   0.050000   0.000000
  -0.990528   0.629070   0.000000                   0.4257              -0.500000   0.025000   0.000000
  -0.990528   0.571882   0.000000                   0.0000              -0.500000   0.000000   0.000000
  -0.990528   0.514693   0.000000                  -0.4264              -0.500000  -0.025000   0.000000
  -0.990528   0.457505   0.000000                  -0.8569              -0.500000  -0.050000   0.000000
  -0.990528   0.400317   0.000000                  -1.2967              -0.500000  -0.075000   0.000000
  -0.990528   0.343129   0.000000                  -1.7481              -0.500000  -0.100000   0.000000
  -0.990528   0.285941   0.000000                  -2.2074              -0.500000  -0.125000   0.000000
  -0.990528   0.228753   0.000000                  -2.6586              -0.500000  -0.150000   0.000000
  -0.990528   0.171564   0.000000                  -3.0727              -0.500000  -0.175000   0.000000
  -0.990528   0.114376   0.000000                  -3.4115              -0.500000  -0.200000   0.000000
  -0.990528   0.057188   0.000000                  -3.6354              -0.500000  -0.225000   0.000000
  -0.990528   0.000000   0.000000                  -3.7139              -0.500000  -0.250000   0.000000
  -0.990528  -0.057188   0.000000                  -3.6354              -0.500000  -0.275000   0.000000
  -0.990528  -0.114376   0.000000                  -3.4115              -0.500000  -0.300000   0.000000
  -0.990528  -0.171564   0.000000                  -3.0728              -0.500000  -0.325000   0.000000
  -0.990528  -0.228753   0.000000                  -2.6585              -0.500000  -0.350000   0.000000
  -0.990528  -0.285941   0.000000                  -2.2074              -0.500000  -0.375000   0.000000
  -0.990528  -0.343129   0.000000                  -1.7482              -0.500000  -0.400000   0.000000
  -0.990528  -0.400317   0.000000                  -1.2966              -0.500000  -0.425000   0.000000
  -0.990528  -0.457505   0.000000                  -0.8569              -0.500000  -0.450000   0.000000
  -0.990528  -0.514693   0.000000                  -0.4262              -0.500000  -0.475000   0.000000
  -0.990528  -0.571882   0.000000                   0.0001              -0.500000  -0.500000   0.000000
