  -0.240535   0.021755   0.586169                   0.9567              0.0021              0.6651              -0.170000   0.011584   0.505792
  -0.240535   0.026589   0.586169                   0.9550              0.0031              0.6706              -0.170000   0.014158   0.507079
  -0.240535   0.031425   0.586169                   0.9530              0.0045              0.6771              -0.170000   0.016733   0.508366
  -0.240535   0.036259   0.586169                   0.9507              0.0062              0.6846              -0.170000   0.019307   0.509653
  -0.240535   0.041093   0.586170                   0.9482              0.0084              0.6932              -0.170000   0.021881   0.510941
  -0.240535   0.045927   0.586170                   0.9455              0.0111              0.7026              -0.170000   0.024455   0.512228
  -0.240535   0.050762   0.586169                   0.9426              0.0143              0.7130              -0.170000   0.027030   0.513515
  -0.240535   0.055596   0.586169                   0.9396              0.0181              0.7243              -0.170000   0.029604   0.514802
  -0.240535   0.060430   0.586169                   0.9366              0.0225              0.7364              -0.170000   0.032178   0.516089
  -0.240535   0.065264   0.586169                   0.9335              0.0274              0.7494              -0.170000   0.034752   0.517376
  -0.240535   0.070100   0.586169                   0.9304              0.0330              0.7632              -0.170000   0.037327   0.518663
  -0.240535   0.074934   0.586169                   0.9274              0.0393              0.7777              -0.170000   0.039901   0.519950
  -0.240535   0.079768   0.586170                   0.9245              0.0462              0.7929              -0.170000   0.042475   0.521238
  -0.240535   0.084604   0.586169                   0.9218              0.0539              0.8088              -0.170000   0.045050   0.522525
  -0.240535   0.089438   0.586169                   0.9192              0.0622              0.8254              -0.170000   0.047624   0.523812
  -0.240535   0.094272   0.586169                   0.9169              0.0712              0.8427              -0.170000   0.050198   0.525099
  -0.240535   0.099106   0.586169                   0.9149              0.0809              0.8606              -0.170000   0.052772   0.526386
  -0.240535   0.103942   0.586169                   0.9133              0.0912              0.8790              -0.170000   0.055347   0.527673
  -0.240535   0.108776   0.586169                   0.9120              0.1023              0.8981              -0.170000   0.057921   0.528960
  -0.240535   0.113610   0.586170                   0.9111              0.1141              0.9177              -0.170000   0.060495   0.530248
  -0.240535   0.118444   0.586170                   0.9108              0.1265              0.9379              -0.170000   0.063069   0.531535
  -0.240535   0.123280   0.586169                   0.9109              0.1397              0.9586              -0.170000   0.065644   0.532822
  -0.240535   0.128114   0.586169                   0.9115              0.1534              0.9798              -0.170000   0.068218   0.534109
  -0.240535   0.132948   0.586169                   0.9128              0.1679              1.0014              -0.170000   0.070792   0.535396
  -0.240535   0.137781   0.586169                   0.9146              0.1830              1.0235              -0.170000   0.073366   0.536683
  -0.240535   0.142617   0.586169                   0.9171              0.1987              1.0461              -0.170000   0.075941   0.537970
  -0.240535   0.147451   0.586169                   0.9203              0.2150              1.0691              -0.170000   0.078515   0.539257
  -0.240535   0.152285   0.586170                   0.9242              0.2319              1.0925              -0.170000   0.081089   0.540545
  -0.240535   0.157119   0.586170                   0.9288              0.2494              1.1163              -0.170000   0.083663   0.541832
